-2.000000,4.000000
-1.995000,3.980025
-1.990000,3.960100
-1.985000,3.940225
-1.980000,3.920400
-1.975000,3.900625
-1.970000,3.880900
-1.965000,3.861225
-1.960000,3.841600
-1.955000,3.822025
-1.950000,3.802500
-1.945000,3.783025
-1.940000,3.763600
-1.935000,3.744225
-1.930000,3.724900
-1.925000,3.705625
-1.920000,3.686400
-1.915000,3.667225
-1.910000,3.648100
-1.905000,3.629025
-1.900000,3.610000
-1.895000,3.591025
-1.890000,3.572100
-1.885000,3.553225
-1.880000,3.534400
-1.875000,3.515625
-1.870000,3.496900
-1.865000,3.478225
-1.860000,3.459600
-1.855000,3.441025
-1.850000,3.422500
-1.845000,3.404025
-1.840000,3.385600
-1.835000,3.367225
-1.830000,3.348900
-1.825000,3.330625
-1.820000,3.312400
-1.815000,3.294225
-1.810000,3.276100
-1.805000,3.258025
-1.800000,3.240000
-1.795000,3.222025
-1.790000,3.204100
-1.785000,3.186225
-1.780000,3.168400
-1.775000,3.150625
-1.770000,3.132900
-1.765000,3.115225
-1.760000,3.097600
-1.755000,3.080025
-1.750000,3.062500
-1.745000,3.045025
-1.740000,3.027600
-1.735000,3.010225
-1.730000,2.992900
-1.725000,2.975625
-1.720000,2.958400
-1.715000,2.941225
-1.710000,2.924100
-1.705000,2.907025
-1.700000,2.890000
-1.695000,2.873025
-1.690000,2.856100
-1.685000,2.839225
-1.680000,2.822400
-1.675000,2.805625
-1.670000,2.788900
-1.665000,2.772225
-1.660000,2.755600
-1.655000,2.739025
-1.650000,2.722500
-1.645000,2.706025
-1.640000,2.689600
-1.635000,2.673225
-1.630000,2.656900
-1.625000,2.640625
-1.620000,2.624400
-1.615000,2.608225
-1.610000,2.592100
-1.605000,2.576025
-1.600000,2.560000
-1.595000,2.544025
-1.590000,2.528100
-1.585000,2.512225
-1.580000,2.496400
-1.575000,2.480625
-1.570000,2.464900
-1.565000,2.449225
-1.560000,2.433600
-1.555000,2.418025
-1.550000,2.402500
-1.545000,2.387025
-1.540000,2.371600
-1.535000,2.356225
-1.530000,2.340900
-1.525000,2.325625
-1.520000,2.310400
-1.515000,2.295225
-1.510000,2.280100
-1.505000,2.265025
-1.500000,2.250000
-1.495000,2.235025
-1.490000,2.220100
-1.485000,2.205225
-1.480000,2.190400
-1.475000,2.175625
-1.470000,2.160900
-1.465000,2.146225
-1.460000,2.131600
-1.455000,2.117025
-1.450000,2.102500
-1.445000,2.088025
-1.440000,2.073600
-1.435000,2.059225
-1.430000,2.044900
-1.425000,2.030625
-1.420000,2.016400
-1.415000,2.002225
-1.410000,1.988100
-1.405000,1.974025
-1.400000,1.960000
-1.395000,1.946025
-1.390000,1.932100
-1.385000,1.918225
-1.380000,1.904400
-1.375000,1.890625
-1.370000,1.876900
-1.365000,1.863225
-1.360000,1.849600
-1.355000,1.836025
-1.350000,1.822500
-1.345000,1.809025
-1.340000,1.795600
-1.335000,1.782225
-1.330000,1.768900
-1.325000,1.755625
-1.320000,1.742400
-1.315000,1.729225
-1.310000,1.716100
-1.305000,1.703025
-1.300000,1.690000
-1.295000,1.677025
-1.290000,1.664100
-1.285000,1.651225
-1.280000,1.638400
-1.275000,1.625625
-1.270000,1.612900
-1.265000,1.600225
-1.260000,1.587600
-1.255000,1.575025
-1.250000,1.562500
-1.245000,1.550025
-1.240000,1.537600
-1.235000,1.525225
-1.230000,1.512900
-1.225000,1.500625
-1.220000,1.488400
-1.215000,1.476225
-1.210000,1.464100
-1.205000,1.452025
-1.200000,1.440000
-1.195000,1.428025
-1.190000,1.416100
-1.185000,1.404225
-1.180000,1.392400
-1.175000,1.380625
-1.170000,1.368900
-1.165000,1.357225
-1.160000,1.345600
-1.155000,1.334025
-1.150000,1.322500
-1.145000,1.311025
-1.140000,1.299600
-1.135000,1.288225
-1.130000,1.276900
-1.125000,1.265625
-1.120000,1.254400
-1.115000,1.243225
-1.110000,1.232100
